Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming_data
2025-06-08 00:41:45,Pengguna Google,5,bagus di versi Naruto ini TPI tim lawan nya dapet yang bot,bagus di versi Naruto ini TPI tim lawan nya dapet yang bot,bagus di versi naruto ini tpi tim lawan nya dapet yang bot,bagus di versi naruto ini tapi tim lawan ya dapat yang bot,"['bagus', 'di', 'versi', 'naruto', 'ini', 'tapi', 'tim', 'lawan', 'ya', 'dapat', 'yang', 'bot']","['bagus', 'versi', 'naruto', 'tim', 'lawan', 'ya', 'bot']",bagus versi naruto tim lawan ya bot
2025-06-08 00:41:25,Pengguna Google,1,49 BINTANG KERAMAT BANGKEK GW GAGAL GLORY KENA LU, BINTANG KERAMAT BANGKEK GW GAGAL GLORY KENA LU, bintang keramat bangkek gw gagal glory kena lu,bintang keramat bangkek gue gagal glory kena kamu,"['bintang', 'keramat', 'bangkek', 'gue', 'gagal', 'glory', 'kena', 'kamu']","['bintang', 'keramat', 'bangkek', 'gue', 'gagal', 'glory', 'kena']",bintang keramat bangkek gue gagal glory kena
2025-06-08 00:39:16,Pengguna Google,5,tapi tolong monton naikin kredit skor saya,tapi tolong monton naikin kredit skor saya,tapi tolong monton naikin kredit skor saya,tapi tolong monton naikin kredit skor saya,"['tapi', 'tolong', 'monton', 'naikin', 'kredit', 'skor', 'saya']","['tolong', 'monton', 'naikin', 'kredit', 'skor']",tolong monton naikin kredit skor
2025-06-08 00:39:05,Pengguna Google,1,tim tidak setara musuhnya jago jago semua sedangkan tim kita kayak baru main,tim tidak setara musuhnya jago jago semua sedangkan tim kita kayak baru main,tim tidak setara musuhnya jago jago semua sedangkan tim kita kayak baru main,tim tidak setara musuhnya jago jago semua sedangkan tim kita kayak baru main,"['tim', 'tidak', 'setara', 'musuhnya', 'jago', 'jago', 'semua', 'sedangkan', 'tim', 'kita', 'kayak', 'baru', 'main']","['tim', 'setara', 'musuhnya', 'jago', 'jago', 'tim', 'kayak', 'main']",tim tara musuh jago jago tim kayak main
2025-06-08 00:35:06,Pengguna Google,5,game ini sangat luar biasa,game ini sangat luar biasa,game ini sangat luar biasa,game ini sangat luar biasa,"['game', 'ini', 'sangat', 'luar', 'biasa']",['game'],game
2025-06-08 00:34:26,Pengguna Google,1,capek di troll muli,capek di troll muli,capek di troll muli,capek di troll muli,"['capek', 'di', 'troll', 'muli']","['capek', 'troll', 'muli']",capek troll muli
2025-06-08 00:34:13,Pengguna Google,2,woi monton tolong perbaiki bug ml mya setelah update ml gw draft pick malah patah patah sebelum update ga gini,woi monton tolong perbaiki bug ml mya setelah update ml gw draft pick malah patah patah sebelum update ga gini,woi monton tolong perbaiki bug ml mya setelah update ml gw draft pick malah patah patah sebelum update ga gini,woi monton tolong perbaiki bug ml mya setelah update ml gue draft pick malah patah patah sebelum update tidak begini,"['woi', 'monton', 'tolong', 'perbaiki', 'bug', 'ml', 'mya', 'setelah', 'update', 'ml', 'gue', 'draft', 'pick', 'malah', 'patah', 'patah', 'sebelum', 'update', 'tidak', 'begini']","['woi', 'monton', 'tolong', 'perbaiki', 'bug', 'ml', 'mya', 'update', 'ml', 'gue', 'draft', 'pick', 'patah', 'patah', 'update']",woi monton tolong baik bug ml mya update ml gue draft pick patah patah update
2025-06-08 00:32:12,Pengguna Google,1,ini masalah sinyal kapan di perbaiki,ini masalah sinyal kapan di perbaiki,ini masalah sinyal kapan di perbaiki,ini masalah sinyal kapan di perbaiki,"['ini', 'masalah', 'sinyal', 'kapan', 'di', 'perbaiki']","['sinyal', 'perbaiki']",sinyal baik
2025-06-08 00:32:03,Pengguna Google,5,game nya seru banget,game nya seru banget,game nya seru banget,game ya seru banget,"['game', 'ya', 'seru', 'banget']","['game', 'ya', 'seru', 'banget']",game ya seru banget
2025-06-08 00:31:15,Pengguna Google,2,"Maap ya muntun, ini banyak banget skin yang mahal tapi ga sebanding, kadang Matchmaking nya juga jelek, pernah pas baru nyentuh gm dikasi musuh glory, sengaja ya bikin aku kesel",Maap ya muntun ini banyak banget skin yang mahal tapi ga sebanding kadang Matchmaking nya juga jelek pernah pas baru nyentuh gm dikasi musuh glory sengaja ya bikin aku kesel,maap ya muntun ini banyak banget skin yang mahal tapi ga sebanding kadang matchmaking nya juga jelek pernah pas baru nyentuh gm dikasi musuh glory sengaja ya bikin aku kesel,maaf ya muntun ini banyak banget skin yang mahal tapi tidak sebanding kadang matchmaking ya juga jelek pernah pas baru nyentuh gm dikasi musuh glory sengaja ya bikin aku kesel,"['maaf', 'ya', 'muntun', 'ini', 'banyak', 'banget', 'skin', 'yang', 'mahal', 'tapi', 'tidak', 'sebanding', 'kadang', 'matchmaking', 'ya', 'juga', 'jelek', 'pernah', 'pas', 'baru', 'nyentuh', 'gm', 'dikasi', 'musuh', 'glory', 'sengaja', 'ya', 'bikin', 'aku', 'kesel']","['maaf', 'ya', 'muntun', 'banget', 'skin', 'mahal', 'sebanding', 'kadang', 'matchmaking', 'ya', 'jelek', 'pas', 'nyentuh', 'gm', 'dikasi', 'musuh', 'glory', 'sengaja', 'ya', 'bikin', 'kesel']",maaf ya muntun banget skin mahal banding kadang matchmaking ya jelek pas nyentuh gm kasi musuh glory sengaja ya bikin kesel
2025-06-08 00:31:13,Pengguna Google,1,HAPUS DARK SISTEM MOONTON ANJJ,HAPUS DARK SISTEM MOONTON ANJJ,hapus dark sistem moonton anjj,hapus dark sistem moonton anjj,"['hapus', 'dark', 'sistem', 'moonton', 'anjj']","['hapus', 'dark', 'sistem', 'moonton', 'anjj']",hapus dark sistem moonton anjj
2025-06-08 00:30:56,Pengguna Google,5,geme nya bagus banget bagi saya sih 5 bintang 🌟,geme nya bagus banget bagi saya sih  bintang ,geme nya bagus banget bagi saya sih  bintang ,geme ya bagus banget bagi saya sih bintang,"['geme', 'ya', 'bagus', 'banget', 'bagi', 'saya', 'sih', 'bintang']","['geme', 'ya', 'bagus', 'banget', 'sih', 'bintang']",geme ya bagus banget sih bintang
2025-06-08 00:30:11,Pengguna Google,1,jelek saya main kalah terus,jelek saya main kalah terus,jelek saya main kalah terus,jelek saya main kalah terus,"['jelek', 'saya', 'main', 'kalah', 'terus']","['jelek', 'main', 'kalah']",jelek main kalah
2025-06-08 00:29:39,Pengguna Google,1,makin kesinj makin gak seru game y makin gak jelas,makin kesinj makin gak seru game y makin gak jelas,makin kesinj makin gak seru game y makin gak jelas,makin kesinj makin tidak seru game ya makin tidak jelas,"['makin', 'kesinj', 'makin', 'tidak', 'seru', 'game', 'ya', 'makin', 'tidak', 'jelas']","['kesinj', 'seru', 'game', 'ya']",kesinj seru game ya
2025-06-08 00:29:29,Pengguna Google,5,Makin gajelas gameplay nya dapet tim tolol terus,Makin gajelas gameplay nya dapet tim tolol terus,makin gajelas gameplay nya dapet tim tolol terus,makin gameplay ya dapat tim tolol terus,"['makin', 'gameplay', 'ya', 'dapat', 'tim', 'tolol', 'terus']","['gameplay', 'ya', 'tim', 'tolol']",gameplay ya tim tolol
2025-06-08 00:29:18,Pengguna Google,1,Pemilihan match sangat tidak seimbang tolong cepat adakan fitur pilih role soalnya banyak player yang bukan rolenya malah main role tersebut alias troll jadi tidak seimbang dengan musuh,Pemilihan match sangat tidak seimbang tolong cepat adakan fitur pilih role soalnya banyak player yang bukan rolenya malah main role tersebut alias troll jadi tidak seimbang dengan musuh,pemilihan match sangat tidak seimbang tolong cepat adakan fitur pilih role soalnya banyak player yang bukan rolenya malah main role tersebut alias troll jadi tidak seimbang dengan musuh,pemilihan match sangat tidak seimbang tolong cepat adakan fitur pilih role soalnya banyak player yang bukan rolenya malah main role tersebut alias troll jadi tidak seimbang dengan musuh,"['pemilihan', 'match', 'sangat', 'tidak', 'seimbang', 'tolong', 'cepat', 'adakan', 'fitur', 'pilih', 'role', 'soalnya', 'banyak', 'player', 'yang', 'bukan', 'rolenya', 'malah', 'main', 'role', 'tersebut', 'alias', 'troll', 'jadi', 'tidak', 'seimbang', 'dengan', 'musuh']","['pemilihan', 'match', 'seimbang', 'tolong', 'cepat', 'adakan', 'fitur', 'pilih', 'role', 'player', 'rolenya', 'main', 'role', 'alias', 'troll', 'seimbang', 'musuh']",pilih match imbang tolong cepat adakan fitur pilih role player rolenya main role alias troll imbang musuh
2025-06-08 00:29:07,Pengguna Google,5,saya hanya ingin main tapi saya di hujat karena saya masih pemula entah kenapa gak boleh pake saber dan dicaci maki padahal cuma mau main ini🥀🥀🥀,saya hanya ingin main tapi saya di hujat karena saya masih pemula entah kenapa gak boleh pake saber dan dicaci maki padahal cuma mau main ini,saya hanya ingin main tapi saya di hujat karena saya masih pemula entah kenapa gak boleh pake saber dan dicaci maki padahal cuma mau main ini,saya hanya ingin main tapi saya di hujat karena saya masih pemula entah kenapa tidak boleh pakai saber dan dicaci maki padahal cuma mau main ini,"['saya', 'hanya', 'ingin', 'main', 'tapi', 'saya', 'di', 'hujat', 'karena', 'saya', 'masih', 'pemula', 'entah', 'kenapa', 'tidak', 'boleh', 'pakai', 'saber', 'dan', 'dicaci', 'maki', 'padahal', 'cuma', 'mau', 'main', 'ini']","['main', 'hujat', 'pemula', 'pakai', 'saber', 'dicaci', 'maki', 'main']",main hujat mula pakai saber caci maki main
2025-06-08 00:28:43,Pengguna Google,1,Lingkungan pertandingan yg buruk dan tidak adil,Lingkungan pertandingan yg buruk dan tidak adil,lingkungan pertandingan yg buruk dan tidak adil,lingkungan pertandingan yang buruk dan tidak adil,"['lingkungan', 'pertandingan', 'yang', 'buruk', 'dan', 'tidak', 'adil']","['lingkungan', 'pertandingan', 'buruk', 'adil']",lingkung tanding buruk adil
2025-06-08 00:28:17,Pengguna Google,5,gamenya bagus sekali dan grafiknya bagus sekali,gamenya bagus sekali dan grafiknya bagus sekali,gamenya bagus sekali dan grafiknya bagus sekali,gamenya bagus sekali dan grafiknya bagus sekali,"['gamenya', 'bagus', 'sekali', 'dan', 'grafiknya', 'bagus', 'sekali']","['gamenya', 'bagus', 'grafiknya', 'bagus']",gamenya bagus grafik bagus
2025-06-08 00:27:28,Pengguna Google,5,sngat2 seru,sngat seru,sngat seru,sngat seru,"['sngat', 'seru']","['sngat', 'seru']",sngat seru
2025-06-08 00:26:15,Pengguna Google,1,game asu,game asu,game asu,game asu,"['game', 'asu']","['game', 'asu']",game asu
2025-06-08 00:24:55,Pengguna Google,5,bagus,bagus,bagus,bagus,['bagus'],['bagus'],bagus
2025-06-08 00:20:44,Pengguna Google,1,emel gem apn ajing gem asu gusah min gm inih gem inh dh rusak in😡😡😡😡😡,emel gem apn ajing gem asu gusah min gm inih gem inh dh rusak in,emel gem apn ajing gem asu gusah min gm inih gem inh dh rusak in,emel gem apn ajing gem asu gusah min gm ini gem inh dah rusak ini,"['emel', 'gem', 'apn', 'ajing', 'gem', 'asu', 'gusah', 'min', 'gm', 'ini', 'gem', 'inh', 'dah', 'rusak', 'ini']","['emel', 'gem', 'apn', 'ajing', 'gem', 'asu', 'gusah', 'min', 'gm', 'gem', 'inh', 'dah', 'rusak']",emel gem apn ajing gem asu gusah min gm gem inh dah rusak
2025-06-08 00:19:34,Pengguna Google,1,"matchmaking yg sekarang makin cacat, mana adil 1vs9 main moba tim sendiri berasa sekongkol sama musuh",matchmaking yg sekarang makin cacat mana adil vs main moba tim sendiri berasa sekongkol sama musuh,matchmaking yg sekarang makin cacat mana adil vs main moba tim sendiri berasa sekongkol sama musuh,matchmaking yang sekarang makin cacat mana adil vs main moba tim sendiri berasa sekongkol sama musuh,"['matchmaking', 'yang', 'sekarang', 'makin', 'cacat', 'mana', 'adil', 'vs', 'main', 'moba', 'tim', 'sendiri', 'berasa', 'sekongkol', 'sama', 'musuh']","['matchmaking', 'cacat', 'adil', 'vs', 'main', 'moba', 'tim', 'berasa', 'sekongkol', 'musuh']",matchmaking cacat adil vs main moba tim asa sekongkol musuh
2025-06-08 00:18:04,Pengguna Google,1,"update banyak, tapi matchmaking gak adil karena tim musuh bener semua tim gw malah salah semua. nguawor",update banyak tapi matchmaking gak adil karena tim musuh bener semua tim gw malah salah semua nguawor,update banyak tapi matchmaking gak adil karena tim musuh bener semua tim gw malah salah semua nguawor,update banyak tapi matchmaking tidak adil karena tim musuh benar semua tim gue malah salah semua nguawor,"['update', 'banyak', 'tapi', 'matchmaking', 'tidak', 'adil', 'karena', 'tim', 'musuh', 'benar', 'semua', 'tim', 'gue', 'malah', 'salah', 'semua', 'nguawor']","['update', 'matchmaking', 'adil', 'tim', 'musuh', 'tim', 'gue', 'salah', 'nguawor']",update matchmaking adil tim musuh tim gue salah nguawor
2025-06-08 00:13:30,Pengguna Google,1,game jelek jangan di download devolopernya kikir,game jelek jangan di download devolopernya kikir,game jelek jangan di download devolopernya kikir,game jelek jangan di download devolopernya kikir,"['game', 'jelek', 'jangan', 'di', 'download', 'devolopernya', 'kikir']","['game', 'jelek', 'download', 'devolopernya', 'kikir']",game jelek download devolopernya kikir
2025-06-08 00:13:10,Pengguna Google,5,karna cepat,karna cepat,karna cepat,karena cepat,"['karena', 'cepat']",['cepat'],cepat
2025-06-08 00:12:59,Pengguna Google,1,"di ketemuin dark system mulu dah, paan sih montoon, game gajelas",di ketemuin dark system mulu dah paan sih montoon game gajelas,di ketemuin dark system mulu dah paan sih montoon game gajelas,di ketemu dark system mulu sudah paan sih montoon game,"['di', 'ketemu', 'dark', 'system', 'mulu', 'sudah', 'paan', 'sih', 'montoon', 'game']","['ketemu', 'dark', 'system', 'mulu', 'paan', 'sih', 'montoon', 'game']",ketemu dark system mulu paan sih montoon game
2025-06-08 00:12:22,Pengguna Google,1,monton kasih tim GG lah kon___,monton kasih tim GG lah kon,monton kasih tim gg lah kon,monton kasih tim tidak lah kon,"['monton', 'kasih', 'tim', 'tidak', 'lah', 'kon']","['monton', 'kasih', 'tim', 'kon']",monton kasih tim kon
2025-06-08 00:12:20,Pengguna Google,4,🤭🤭🤭,,,,[],[],
2025-06-08 00:10:36,Pengguna Google,5,mobile legends bang bang seru,mobile legends bang bang seru,mobile legends bang bang seru,mobile legends abang abang seru,"['mobile', 'legends', 'abang', 'abang', 'seru']","['mobile', 'legends', 'abang', 'abang', 'seru']",mobile legends abang abang seru
2025-06-08 00:07:52,Pengguna Google,5,08 juni 2025 comeback main ml lgi🤩🥳, juni  comeback main ml lgi, juni  comeback main ml lgi,juni comeback main ml lagi,"['juni', 'comeback', 'main', 'ml', 'lagi']","['juni', 'comeback', 'main', 'ml']",juni comeback main ml
2025-06-08 00:04:37,Pengguna Google,5,enak banget,enak banget,enak banget,enak banget,"['enak', 'banget']","['enak', 'banget']",enak banget
2025-06-08 00:04:02,Pengguna Google,5,banyak derak sistem monton!!!!!! tapi gem yah bagus,banyak derak sistem monton tapi gem yah bagus,banyak derak sistem monton tapi gem yah bagus,banyak derak sistem monton tapi gem ya bagus,"['banyak', 'derak', 'sistem', 'monton', 'tapi', 'gem', 'ya', 'bagus']","['derak', 'sistem', 'monton', 'gem', 'ya', 'bagus']",derak sistem monton gem ya bagus
2025-06-08 00:03:33,Pengguna Google,1,game haram masa di kasih lose ampe 20× anjj,game haram masa di kasih lose ampe  anjj,game haram masa di kasih lose ampe  anjj,game haram masa di kasih lose sampai anjj,"['game', 'haram', 'masa', 'di', 'kasih', 'lose', 'sampai', 'anjj']","['game', 'haram', 'kasih', 'lose', 'anjj']",game haram kasih lose anjj
2025-06-08 00:03:12,Pengguna Google,3,keredit skor nya dinaikan dikit,keredit skor nya dinaikan dikit,keredit skor nya dinaikan dikit,keredit skor ya dinaikan dikit,"['keredit', 'skor', 'ya', 'dinaikan', 'dikit']","['keredit', 'skor', 'ya', 'dinaikan', 'dikit']",keredit skor ya naik dikit
2025-06-08 00:02:37,Pengguna Google,5,hebat,hebat,hebat,hebat,['hebat'],['hebat'],hebat
2025-06-08 00:01:19,Pengguna Google,5,kelass king,kelass king,kelass king,kelass king,"['kelass', 'king']","['kelass', 'king']",kelass king
2025-06-07 23:59:01,Pengguna Google,2,mohon untuk mau naik lejen jangan dikasih los trik ya tapi masih baguss😡,mohon untuk mau naik lejen jangan dikasih los trik ya tapi masih baguss,mohon untuk mau naik lejen jangan dikasih los trik ya tapi masih baguss,mohon untuk mau naik lejen jangan dikasih los trik ya tapi masih bagus,"['mohon', 'untuk', 'mau', 'naik', 'lejen', 'jangan', 'dikasih', 'los', 'trik', 'ya', 'tapi', 'masih', 'bagus']","['mohon', 'lejen', 'dikasih', 'los', 'trik', 'ya', 'bagus']",mohon lejen kasih los trik ya bagus
2025-06-07 23:58:00,Pengguna Google,1,"Makin parah ini sistem,leg melulu,, terus main random dapat player yang usil. mereka yang banyak pelanggaran gak di ban, saya tiba tiba di laporin di ban. hadeh apa apaan sih ini ? lebih baik game sebelah kalau model gini. !!",Makin parah ini sistemleg melulu terus main random dapat player yang usil mereka yang banyak pelanggaran gak di ban saya tiba tiba di laporin di ban hadeh apa apaan sih ini  lebih baik game sebelah kalau model gini ,makin parah ini sistemleg melulu terus main random dapat player yang usil mereka yang banyak pelanggaran gak di ban saya tiba tiba di laporin di ban hadeh apa apaan sih ini  lebih baik game sebelah kalau model gini ,makin parah ini sistemleg melulu terus main random dapat player yang usil mereka yang banyak pelanggaran tidak di ban saya tiba tiba di laporin di ban hadeh apa apaan sih ini lebih baik game sebelah kalau model begini,"['makin', 'parah', 'ini', 'sistemleg', 'melulu', 'terus', 'main', 'random', 'dapat', 'player', 'yang', 'usil', 'mereka', 'yang', 'banyak', 'pelanggaran', 'tidak', 'di', 'ban', 'saya', 'tiba', 'tiba', 'di', 'laporin', 'di', 'ban', 'hadeh', 'apa', 'apaan', 'sih', 'ini', 'lebih', 'baik', 'game', 'sebelah', 'kalau', 'model', 'begini']","['parah', 'sistemleg', 'melulu', 'main', 'random', 'player', 'usil', 'pelanggaran', 'ban', 'laporin', 'ban', 'hadeh', 'sih', 'game', 'sebelah', 'model']",parah sistemleg melulu main random player usil langgar ban laporin ban hadeh sih game belah model
2025-06-07 23:57:59,Pengguna Google,2,Yang udah pindah ke honor of kings mana suaranya!!,Yang udah pindah ke honor of kings mana suaranya,yang udah pindah ke honor of kings mana suaranya,yang sudah pindah ke honor of kings mana suaranya,"['yang', 'sudah', 'pindah', 'ke', 'honor', 'of', 'kings', 'mana', 'suaranya']","['pindah', 'honor', 'of', 'kings', 'suaranya']",pindah honor of kings suara
2025-06-07 23:53:57,Pengguna Google,5,sakila,sakila,sakila,sakila,['sakila'],['sakila'],sakila
2025-06-07 23:53:15,Pengguna Google,1,Game nya bagus,Game nya bagus,game nya bagus,game ya bagus,"['game', 'ya', 'bagus']","['game', 'ya', 'bagus']",game ya bagus
2025-06-07 23:52:23,Pengguna Google,1,"lose streak 8x, apakah itu normal?, pemilihan team buruk, sangat kecewa.",lose streak x apakah itu normal pemilihan team buruk sangat kecewa,lose streak x apakah itu normal pemilihan team buruk sangat kecewa,lose streak kali apakah itu normal pemilihan team buruk sangat kecewa,"['lose', 'streak', 'kali', 'apakah', 'itu', 'normal', 'pemilihan', 'team', 'buruk', 'sangat', 'kecewa']","['lose', 'streak', 'kali', 'normal', 'pemilihan', 'team', 'buruk', 'kecewa']",lose streak kali normal pilih team buruk kecewa
2025-06-07 23:52:00,Pengguna Google,3,kadang baik kadang kikir👍🥰,kadang baik kadang kikir,kadang baik kadang kikir,kadang baik kadang kikir,"['kadang', 'baik', 'kadang', 'kikir']","['kadang', 'kadang', 'kikir']",kadang kadang kikir
